note_id,anki_level,deck_name,first_study_date,last_review_date,finnish,translation,fields
1649593536464,Young,Finnish::Suomen Mestari 1,2025-06-27 10:02:44,2025-07-02 10:15:51,englanti,английский,"{""Suomi"": ""englanti"", ""Sound"": ""[sound:fi_sm1_nom_78.mp3]"", ""Translate"": ""английский"", ""Hint"": ""e..."", ""example_1_fin"": ""Töissä Alex puhuu <b><i>englantia</i></b> ja suomea."", ""sound_example_1"": ""[sound:fi_sm1_ex3_78.mp3]"", ""example_1_rus"": ""На работе Алекс говорит <b><i>по-английски</i></b> и по-фински."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536465,Young,Finnish::Suomen Mestari 1,2025-06-27 10:02:53,2025-07-02 10:11:22,myös,"также, тоже","{""Suomi"": ""myös"", ""Sound"": ""[sound:fi_sm1_nom_79.mp3]"", ""Translate"": ""также, тоже"", ""Hint"": ""m..."", ""example_1_fin"": ""Minun ystävät Olga ja Alex ovat <i><b>my</b></i><span style=\""font-family: 'Liberation Sans'\""><i><b>ös</b></i> kursilla.</span>"", ""sound_example_1"": ""[sound:fi_sm1_ex3_79.mp3]"", ""example_1_rus"": ""Мои друзья Ольга и Алекс <b><i>также</i></b> (занимаются) на курсах."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536466,Young,Finnish::Suomen Mestari 1,2025-06-27 10:08:12,2025-07-15 10:14:44,Espanja,Испания,"{""Suomi"": ""Espanja"", ""Sound"": ""[sound:fi_sm1_nom_80.mp3]"", ""Translate"": ""Испания"", ""Hint"": ""E..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536467,Young,Finnish::Suomen Mestari 1,2025-06-27 10:03:17,2025-07-02 10:14:41,sinun,твой,"{""Suomi"": ""sinun"", ""Sound"": ""[sound:fi_sm1_nom_81.mp3]"", ""Translate"": ""твой"", ""Hint"": ""s..."", ""example_1_fin"": ""Täällä ei ole <b><i>sinun</i></b>&nbsp;kokoa."", ""sound_example_1"": ""[sound:fi_sm1_ex3_81.mp3]"", ""example_1_rus"": ""Здесь нет <b><i>твоего</i></b>&nbsp;размера."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536468,Young,Finnish::Suomen Mestari 1,2025-06-27 10:03:31,2025-07-02 10:11:45,portugali,португальский язык,"{""Suomi"": ""portugali"", ""Sound"": ""[sound:fi_sm1_nom_82.mp3]"", ""Translate"": ""португальский язык"", ""Hint"": ""p..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536469,Young,Finnish::Suomen Mestari 1,2025-06-27 10:03:47,2025-07-02 10:10:14,ai niin,ах да,"{""Suomi"": ""ai niin"", ""Sound"": ""[sound:fi_sm1_nom_83.mp3]"", ""Translate"": ""ах да"", ""Hint"": ""a..."", ""example_1_fin"": ""- Brasiliassa me puhumme portugalia. -&nbsp;<i style=\""font-weight: bold;\"">Ai niin</i>, tietysti."", ""sound_example_1"": ""[sound:fi_sm1_ex3_83.mp3]"", ""example_1_rus"": ""- В Бразилии мы говорим по-португальски. -&nbsp;<i style=\""font-weight: bold;\"">Ах да</i>, конечно."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536470,Young,Finnish::Suomen Mestari 1,2025-06-27 10:06:08,2025-07-02 10:10:39,tietysti,конечно,"{""Suomi"": ""tietysti"", ""Sound"": ""[sound:fi_sm1_nom_84.mp3]"", ""Translate"": ""конечно"", ""Hint"": ""t..."", ""example_1_fin"": ""Juomme <b><i>tietysti</i></b> kahvia ja syömme kakkua."", ""sound_example_1"": ""[sound:fi_sm1_ex3_84.mp3]"", ""example_1_rus"": ""Попьем, <b><i>конечно</i></b>, кофе и поедим торт."", ""example_2_fin"": ""Niin tietysti."", ""sound_example_2"": ""[sound:fi_sm1_ex5_84.mp3]"", ""example_2_rus"": ""Да, конечно.""}"
1649593536471,Young,Finnish::Suomen Mestari 1,2025-06-27 10:06:23,2025-07-02 10:12:32,auto,машина,"{""Suomi"": ""auto"", ""Sound"": ""[sound:fi_sm1_nom_85.mp3]"", ""Translate"": ""машина"", ""Hint"": ""a..."", ""example_1_fin"": ""Minä menen <b><i>autolla</i></b>."", ""sound_example_1"": ""[sound:fi_sm1_ex3_85.mp3]"", ""example_1_rus"": ""Я еду <b><i>на машине</i></b>."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536472,Young,Finnish::Suomen Mestari 1,2025-06-27 10:09:54,2025-07-16 08:51:35,bussipysäkki,автобусная остановка,"{""Suomi"": ""bussipysäkki"", ""Sound"": ""[sound:fi_sm1_nom_86.mp3]"", ""Translate"": ""автобусная остановка"", ""Hint"": ""b..."", ""example_1_fin"": ""Seison on nyt <b><i>bussipysäkillä</i></b>."", ""sound_example_1"": ""[sound:fi_sm1_ex3_86.mp3]"", ""example_1_rus"": ""Стою сейчас на <b><i>автобусной остановке</i></b>."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536473,Young,Finnish::Suomen Mestari 1,2025-06-27 10:06:58,2025-07-02 10:14:52,missä,где,"{""Suomi"": ""missä"", ""Sound"": ""[sound:fi_sm1_nom_87.mp3]"", ""Translate"": ""где"", ""Hint"": ""m..."", ""example_1_fin"": ""<b><i>Missä</i></b> te asutte?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_87.mp3]"", ""example_1_rus"": ""<b><i>Где</i></b> вы живете?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536474,Young,Finnish::Suomen Mestari 1,2025-06-28 10:17:09,2025-07-03 09:11:41,asua,жить (где-л.),"{""Suomi"": ""asua"", ""Sound"": ""[sound:fi_sm1_nom_88.mp3]"", ""Translate"": ""жить (<i>где-л.</i>)"", ""Hint"": ""a..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536475,Young,Finnish::Suomen Mestari 1,2025-06-28 10:17:12,2025-07-03 09:15:01,nyt,"сейчас, теперь","{""Suomi"": ""nyt"", ""Sound"": ""[sound:fi_sm1_nom_89.mp3]"", ""Translate"": ""сейчас, теперь"", ""Hint"": ""n..."", ""example_1_fin"": ""Hän asuu <b><i>nyt</i></b> Sao Paolossa, Brasiliassa."", ""sound_example_1"": ""[sound:fi_sm1_ex3_89.mp3]"", ""example_1_rus"": ""Он живет <b><i>сейчас</i></b> в Сан-Паулу, в Бразилии."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536476,Young,Finnish::Suomen Mestari 1,2025-06-28 10:17:21,2025-07-03 09:14:43,Ranska,Франция,"{""Suomi"": ""Ranska"", ""Sound"": ""[sound:fi_sm1_nom_90.mp3]"", ""Translate"": ""Франция"", ""Hint"": ""r..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536477,Young,Finnish::Suomen Mestari 1,2025-06-28 10:17:39,2025-07-03 09:11:02,Kreikka,Греция,"{""Suomi"": ""Kreikka"", ""Sound"": ""[sound:fi_sm1_nom_91.mp3]"", ""Translate"": ""Греция"", ""Hint"": ""k..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536478,Young,Finnish::Suomen Mestari 1,2025-06-28 10:18:01,2025-07-03 09:09:53,Islanti,Исландия,"{""Suomi"": ""Islanti"", ""Sound"": ""[sound:fi_sm1_nom_92.mp3]"", ""Translate"": ""Исландия"", ""Hint"": ""i..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536479,Young,Finnish::Suomen Mestari 1,2025-06-28 10:18:14,2025-07-03 09:12:49,Venäjä,Россия,"{""Suomi"": ""Venäjä"", ""Sound"": ""[sound:fi_sm1_nom_93.mp3]"", ""Translate"": ""Россия"", ""Hint"": ""V..."", ""example_1_fin"": ""Galina on kotoisin Petroskoista, <b><i>Venäjälta</i></b>."", ""sound_example_1"": ""[sound:fi_sm1_ex3_93.mp3]"", ""example_1_rus"": ""Галина родом из Петрозаводска, <b style=\""font-style: italic;\"">(из) России</b>."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536480,Young,Finnish::Suomen Mestari 1,2025-06-28 10:18:24,2025-07-03 09:10:09,Egypti,Египет,"{""Suomi"": ""Egypti"", ""Sound"": ""[sound:fi_sm1_nom_94.mp3]"", ""Translate"": ""Египет"", ""Hint"": ""E..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536481,Young,Finnish::Suomen Mestari 1,2025-06-28 10:18:48,2025-07-07 08:47:49,pohjoinen,север,"{""Suomi"": ""pohjoinen"", ""Sound"": ""[sound:fi_sm1_nom_95.mp3]"", ""Translate"": ""север"", ""Hint"": ""p..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536482,Young,Finnish::Suomen Mestari 1,2025-06-28 10:18:55,2025-07-13 19:54:39,länsi,запад,"{""Suomi"": ""länsi"", ""Sound"": ""[sound:fi_sm1_nom_96.mp3]"", ""Translate"": ""запад"", ""Hint"": ""l..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536483,Young,Finnish::Suomen Mestari 1,2025-06-28 10:19:07,2025-07-03 09:10:36,etelä,юг,"{""Suomi"": ""etelä"", ""Sound"": ""[sound:fi_sm1_nom_97.mp3]"", ""Translate"": ""юг"", ""Hint"": ""e..."", ""example_1_fin"": ""Tuula ja Lauri Mäkelä suunnittelevat matkaa <b><i>etelään</i></b>."", ""sound_example_1"": ""[sound:fi_sm1_ex3_97.mp3]"", ""example_1_rus"": ""Туула и Лаури Мякеля планируют поездку <b><i>на юг</i></b>."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536484,Young,Finnish::Suomen Mestari 1,2025-06-29 09:37:38,2025-07-10 08:24:51,itä,восток,"{""Suomi"": ""itä"", ""Sound"": ""[sound:fi_sm1_nom_98.mp3]"", ""Translate"": ""восток"", ""Hint"": ""i..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536485,Young,Finnish::Suomen Mestari 1,2025-06-29 09:37:44,2025-07-04 09:10:53,Pohjois-Amerikka,Северная Америка,"{""Suomi"": ""Pohjois-Amerikka"", ""Sound"": ""[sound:fi_sm1_nom_99.mp3]"", ""Translate"": ""Северная Америка"", ""Hint"": ""p..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536486,Young,Finnish::Suomen Mestari 1,2025-06-29 09:37:53,2025-07-04 09:03:15,Etelä-Amerikka,Южная Америка,"{""Suomi"": ""Etelä-Amerikka"", ""Sound"": ""[sound:fi_sm1_nom_100.mp3]"", ""Translate"": ""Южная Америка"", ""Hint"": ""E..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536487,Young,Finnish::Suomen Mestari 1,2025-06-29 09:38:08,2025-07-04 09:09:54,Afrikka,Африка,"{""Suomi"": ""Afrikka"", ""Sound"": ""[sound:fi_sm1_nom_101.mp3]"", ""Translate"": ""Африка"", ""Hint"": ""A..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536488,Young,Finnish::Suomen Mestari 1,2025-06-29 09:38:21,2025-07-04 09:05:47,Eurooppa,Европа,"{""Suomi"": ""Eurooppa"", ""Sound"": ""[sound:fi_sm1_nom_102.mp3]"", ""Translate"": ""Европа"", ""Hint"": ""E..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536489,Young,Finnish::Suomen Mestari 1,2025-06-29 09:41:32,2025-07-16 08:48:06,Aasia,Азия,"{""Suomi"": ""Aasia"", ""Sound"": ""[sound:fi_sm1_nom_103.mp3]"", ""Translate"": ""Азия"", ""Hint"": ""A..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536490,Young,Finnish::Suomen Mestari 1,2025-06-29 09:38:46,2025-07-04 09:04:04,Australia,Австралия,"{""Suomi"": ""Australia"", ""Sound"": ""[sound:fi_sm1_nom_104.mp3]"", ""Translate"": ""Австралия"", ""Hint"": ""a..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536491,Young,Finnish::Suomen Mestari 1,2025-06-29 09:39:09,2025-07-04 09:00:40,Pohjoisnapa,северный полюс,"{""Suomi"": ""Pohjoisnapa"", ""Sound"": ""[sound:fi_sm1_nom_105.mp3]"", ""Translate"": ""северный полюс"", ""Hint"": ""p..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536492,Young,Finnish::Suomen Mestari 1,2025-06-29 09:39:36,2025-07-11 08:31:50,Etelämanner,Антарктида,"{""Suomi"": ""Etelämanner"", ""Sound"": ""[sound:fi_sm1_nom_106.mp3]"", ""Translate"": ""Антарктида"", ""Hint"": ""E..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536493,Young,Finnish::Suomen Mestari 1,2025-06-30 08:28:40,2025-07-05 10:15:01,pallo,"мяч, шар","{""Suomi"": ""pallo"", ""Sound"": ""[sound:fi_sm1_nom_107.mp3]"", ""Translate"": ""мяч, шар"", ""Hint"": ""p..."", ""example_1_fin"": ""Missä <b><i>pallo</i></b> on? Se on tuolla lattialla."", ""sound_example_1"": ""[sound:fi_sm1_ex3_107.mp3]"", ""example_1_rus"": ""Где <b><i>мяч</i></b>? Он там, на полу."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536494,Young,Finnish::Suomen Mestari 1,2025-06-30 08:29:07,2025-07-11 08:29:15,haluaisin,Я бы хотел...,"{""Suomi"": ""haluaisin"", ""Sound"": ""[sound:fi_sm1_nom_108.mp3]"", ""Translate"": ""Я бы хотел..."", ""Hint"": ""h..."", ""example_1_fin"": ""Kalle ei tiedä, mitä hän&nbsp;<b><i>haluaisi</i></b>&nbsp;tehdä viikonloppuna."", ""sound_example_1"": ""[sound:fi_sm1_ex3_108.mp3]"", ""example_1_rus"": ""Калле не знает, чем он <b><i>хотел бы</i></b> заняться на выходных."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536495,Young,Finnish::Suomen Mestari 1,2025-06-30 08:26:09,2025-07-15 10:04:14,suklaa,шоколад,"{""Suomi"": ""suklaa"", ""Sound"": ""[sound:fi_sm1_nom_109.mp3]"", ""Translate"": ""шоколад"", ""Hint"": ""s..."", ""example_1_fin"": ""Lauantaina he kayvät&nbsp;kioskilla&nbsp;ja ostavat <b><i>suklaata</i></b>."", ""sound_example_1"": ""[sound:fi_sm1_ex3_109.mp3]"", ""example_1_rus"": ""В субботу они идут&nbsp;в киоск&nbsp;и покупают <b><i>шоколад</i></b>."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536496,Young,Finnish::Suomen Mestari 1,2025-06-30 08:27:02,2025-07-05 10:15:02,okei,окей,"{""Suomi"": ""okei"", ""Sound"": ""[sound:fi_sm1_nom_110.mp3]"", ""Translate"": ""окей"", ""Hint"": ""o..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536497,Young,Finnish::Suomen Mestari 1,2025-06-30 08:27:06,2025-07-05 10:14:51,sinulle,тебе,"{""Suomi"": ""sinulle"", ""Sound"": ""[sound:fi_sm1_nom_111.mp3]"", ""Translate"": ""тебе"", ""Hint"": ""s..."", ""example_1_fin"": ""Kiitos kirjeestä. Vastaan <b><i>sinulle</i></b> pian."", ""sound_example_1"": ""[sound:fi_sm1_ex3_111.mp3]"", ""example_1_rus"": ""Спасибо за письмо. Отвечаю <b><i>тебе</i></b> сразу."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536498,Young,Finnish::Suomen Mestari 1,2025-06-30 08:27:12,2025-07-05 10:16:30,vanilja,ваниль,"{""Suomi"": ""vanilja"", ""Sound"": ""[sound:fi_sm1_nom_112.mp3]"", ""Translate"": ""ваниль"", ""Hint"": ""v..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536499,Young,Finnish::Suomen Mestari 1,2025-06-30 08:31:29,2025-07-16 08:57:38,mansikka,"клубника, земляника","{""Suomi"": ""mansikka"", ""Sound"": ""[sound:fi_sm1_nom_113.mp3]"", ""Translate"": ""клубника, земляника"", ""Hint"": ""m..."", ""example_1_fin"": ""Ostan maanviljelijältä <b><i>mansikoita</i></b>."", ""sound_example_1"": ""[sound:fi_sm1_ex3_113.mp3]"", ""example_1_rus"": ""Покупаю у фермера <b><i>клубнику</i></b>."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536500,Young,Finnish::Suomen Mestari 1,2025-06-30 08:27:31,2025-07-05 10:11:36,selvä,ясно,"{""Suomi"": ""selvä"", ""Sound"": ""[sound:fi_sm1_nom_114.mp3]"", ""Translate"": ""ясно"", ""Hint"": ""s..."", ""example_1_fin"": ""- Minä ottaisin kahvia. - <b><i>Selvä</i></b>, kiitos.&nbsp;"", ""sound_example_1"": ""[sound:fi_sm1_ex3_114.mp3]"", ""example_1_rus"": ""- Я хотел бы взять кофе. - <b><i>Ясно</i></b>, спасибо."", ""example_2_fin"": ""Ahaa,&nbsp;<b><i>selva</i></b>&nbsp;juttu!"", ""sound_example_2"": ""[sound:fi_sm1_ex5_114.mp3]"", ""example_2_rus"": ""Ага,&nbsp;<b><i>обычное</i></b>&nbsp;дело!""}"
1649593536501,Young,Finnish::Suomen Mestari 1,2025-06-30 08:28:05,2025-07-05 10:13:02,Tuleeko muuta?,Хотите еще что-нибудь?,"{""Suomi"": ""Tuleeko muuta?"", ""Sound"": ""[sound:fi_sm1_nom_115.mp3]"", ""Translate"": ""Хотите еще что-нибудь?"", ""Hint"": ""T..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536502,Young,Finnish::Suomen Mestari 1,2025-06-30 08:28:17,2025-07-05 10:18:07,tässä,"вот, здесь","{""Suomi"": ""tässä"", ""Sound"": ""[sound:fi_sm1_nom_116.mp3]"", ""Translate"": ""вот, здесь"", ""Hint"": ""t..."", ""example_1_fin"": ""<b><i>Tässä</i></b> on kivat punaiset kengät."", ""sound_example_1"": ""[sound:fi_sm1_ex3_116.mp3]"", ""example_1_rus"": ""<b><i>Вот</i></b>&nbsp;симпатичные красные туфли."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536503,Young,Finnish::Suomen Mestari 1,2025-06-30 08:28:28,2025-07-05 10:15:55,sentti,цент,"{""Suomi"": ""sentti"", ""Sound"": ""[sound:fi_sm1_nom_117.mp3]"", ""Translate"": ""цент"", ""Hint"": ""s..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536504,Young,Finnish::Suomen Mestari 1,2025-07-01 09:22:46,2025-07-06 10:21:32,kolikko,монета,"{""Suomi"": ""kolikko"", ""Sound"": ""[sound:fi_sm1_nom_118.mp3]"", ""Translate"": ""монета"", ""Hint"": ""k..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536505,Young,Finnish::Suomen Mestari 1,2025-07-01 09:23:12,2025-07-05 10:13:22,halpa,дешевый,"{""Suomi"": ""halpa"", ""Sound"": ""[sound:fi_sm1_nom_119.mp3]"", ""Translate"": ""дешевый"", ""Hint"": ""h..."", ""example_1_fin"": ""Me syömme usein <b><i>halvassa</i></b> ravintolassa."", ""sound_example_1"": ""[sound:fi_sm1_ex3_119.mp3]"", ""example_1_rus"": ""Мы часто едим <b><i>в дешевом</i></b> ресторане."", ""example_2_fin"": ""Tuossa vaatekaupassa on <b><i>halvat</i></b> hinnat."", ""sound_example_2"": ""[sound:fi_sm1_ex5_119.mp3]"", ""example_2_rus"": ""В том магазине одежды <b><i>дешевые</i></b> цены.""}"
1649593536506,Young,Finnish::Suomen Mestari 1,2025-07-01 09:23:30,2025-07-10 08:28:19,kallis,дорогой (о вещах),"{""Suomi"": ""kallis"", ""Sound"": ""[sound:fi_sm1_nom_120.mp3]"", ""Translate"": ""дорогой (<i>о вещах</i>)"", ""Hint"": ""k..."", ""example_1_fin"": ""Ruoka on <b><i>kallista</i></b>. Hinnat nousevat koko ajan."", ""sound_example_1"": ""[sound:fi_sm1_ex3_120.mp3]"", ""example_1_rus"": ""Еда <b><i>дорогая</i></b>. Цены постоянно&nbsp;поднимаются."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536507,Young,Finnish::Suomen Mestari 1,2025-07-01 09:27:32,2025-07-15 10:10:05,kysyä,спрашивать,"{""Suomi"": ""kysyä"", ""Sound"": ""[sound:fi_sm1_nom_121.mp3]"", ""Translate"": ""спрашивать"", ""Hint"": ""k..."", ""example_1_fin"": ""Miksi Alex <b><i>kysyy</i></b>, onko hotelli auki yöllä?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_121.mp3]"", ""example_1_rus"": ""Почему Алекс <b><i>спрашивает</i></b>, открыт ли отель ночью?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536508,Young,Finnish::Suomen Mestari 1,2025-07-01 09:27:54,2025-07-06 10:21:07,kuka,кто,"{""Suomi"": ""kuka"", ""Sound"": ""[sound:fi_sm1_nom_122.mp3]"", ""Translate"": ""кто"", ""Hint"": ""k..."", ""example_1_fin"": ""<span style=\""font-family: 'Liberation Sans'\""><b><i>Kuka</i></b> sinä olet?</span>"", ""sound_example_1"": ""[sound:fi_sm1_ex3_122.mp3]"", ""example_1_rus"": ""<b><i>Кто</i></b> ты такой?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536509,Mature,Finnish::Suomen Mestari 1,2025-07-01 09:24:49,2025-07-12 10:12:10,kuinka,как,"{""Suomi"": ""kuinka"", ""Sound"": ""[sound:fi_sm1_nom_123.mp3]"", ""Translate"": ""как"", ""Hint"": ""k..."", ""example_1_fin"": ""<b><i>Kuinka</i></b> monta astetta ulkona on?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_123.mp3]"", ""example_1_rus"": ""Сколько (<b><i>как</i></b> много) градусов на улице?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536510,Young,Finnish::Suomen Mestari 1,2025-07-01 09:25:05,2025-07-05 10:12:38,milloin,когда,"{""Suomi"": ""milloin"", ""Sound"": ""[sound:fi_sm1_nom_124.mp3]"", ""Translate"": ""когда"", ""Hint"": ""m..."", ""example_1_fin"": ""<b><i>Milloin</i></b> kurssi on? - Kurssi on maanantaina ja keskiviikkona."", ""sound_example_1"": ""[sound:fi_sm1_ex3_124.mp3]"", ""example_1_rus"": ""<b><i>Когда</i></b> курсы? - Курсы по понедельникам и средам."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536511,Mature,Finnish::Suomen Mestari 1,2025-07-01 09:25:18,2025-07-16 08:39:07,miksi,почему,"{""Suomi"": ""miksi"", ""Sound"": ""[sound:fi_sm1_nom_125.mp3]"", ""Translate"": ""почему"", ""Hint"": ""m..."", ""example_1_fin"": ""<b><i>Miksi</i></b> et osta jäätelöä?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_125.mp3]"", ""example_1_rus"": ""<b><i>Почему</i></b> (ты) не покупаешь мороженое?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536512,Young,Finnish::Suomen Mestari 1,2025-07-01 09:25:31,2025-07-06 10:23:02,mistä,откуда,"{""Suomi"": ""mistä"", ""Sound"": ""[sound:fi_sm1_nom_126.mp3]"", ""Translate"": ""откуда"", ""Hint"": ""m..."", ""example_1_fin"": ""<b><i>Mistä</i></b> sinä olet kotoisin?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_126.mp3]"", ""example_1_rus"": ""<b><i>Откуда</i></b> ты родом?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536513,Young,Finnish::Suomen Mestari 1,2025-07-01 09:25:46,2025-07-16 08:50:27,mihin,куда,"{""Suomi"": ""mihin"", ""Sound"": ""[sound:fi_sm1_nom_127.mp3]"", ""Translate"": ""куда"", ""Hint"": ""m..."", ""example_1_fin"": ""<b><i>Mihin </i></b>tämä bussi menee?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_127.mp3]"", ""example_1_rus"": ""<b><i>Куда</i></b> едет этот автобус?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536514,Young,Finnish::Suomen Mestari 1,2025-07-02 10:07:29,2025-07-07 08:45:45,millainen,какой,"{""Suomi"": ""millainen"", ""Sound"": ""[sound:fi_sm1_nom_128.mp3]"", ""Translate"": ""какой"", ""Hint"": ""m..."", ""example_1_fin"": ""<b><i>Millainen</i></b> ilma t<span style=\""font-family: 'Liberation Sans'\"">ä</span>n<span style=\""font-family: 'Liberation Sans';\"">ä</span>än on?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_128.mp3]"", ""example_1_rus"": ""<b><i>Какая</i></b> сегодня погода?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536515,Young,Finnish::Suomen Mestari 1,2025-07-02 10:09:21,2025-07-06 10:24:06,sähköposti,электронная почта,"{""Suomi"": ""sähköposti"", ""Sound"": ""[sound:fi_sm1_nom_129.mp3]"", ""Translate"": ""электронная почта"", ""Hint"": ""s..."", ""example_1_fin"": ""Hanna, minä kirjoitan Mikolle <b><i>sähköpostia</i></b> suomeksi."", ""sound_example_1"": ""[sound:fi_sm1_ex3_129.mp3]"", ""example_1_rus"": ""Ханна, я пишу Микко по <b><i>электронной почте</i></b> по-фински."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
